Category,name,price,link
electronics,Walkers Basic 11 in1 Mobile Soldering and Desoldering E...,434,https://www.flipkart.com/walkers-basic-11-in1-mobile-soldering-desoldering-equipment-tool-machine-combo-kit-set-flux-paste-wire-30-w-simple/p/itmbdd662778313b?pid=SOIGYEEYGTV9KDCT&lid=LSTSOIGYEEYGTV9KDCTJK33UU&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_1_40&otracker=search&fm=organic&iid=953a8f28-d980-475a-ae44-f7c05c38dc7d.SOIGYEEYGTV9KDCT.SEARCH&ppt=None&ppn=None&ssid=pw99qazfzk0000001767871237984&qH=9ca91fd2ee5f4b46
electronics,Lifelong LLMG39 500 W Mixer Grinder,1335,https://www.flipkart.com/lifelong-llmg39-500-w-mixer-grinder/p/itm5d58b7dc2af6e?pid=MIXGQFC8ETQGTTJG&lid=LSTMIXGQFC8ETQGTTJG8GHQMA&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_41&otracker=search&fm=organic&iid=en_kTn7yEbJpF64OWMp5XvxzRp2qzDFw-ugTZG-4z7qYG5yhTteCUfs9SCYK6J1_3ub3W70bhJC5lf_Syjamrl-XvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,Hillgrove 10in1 Professional Mobile Soldering Iron Equi...,899,https://www.flipkart.com/hillgrove-10in1-professional-mobile-soldering-iron-equipment-tool-machine-combo-kit-set-flux-paste-wire-60-w-temperature-controlled/p/itm290b54655258a?pid=SOIG8PENBT4WBZFG&lid=LSTSOIG8PENBT4WBZFGYDTFIC&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_43&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.SOIG8PENBT4WBZFG.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,Walkers Electronic Gadget New 11 Items New Mobile Solde...,434,https://www.flipkart.com/walkers-electronic-gadget-new-11-items-mobile-soldering-desoldering-equipment-tool-machine-combo-kit-set-flux-paste-wire-25-w-simple/p/itm0f29b84a709e0?pid=SOIG57XVGTZYUSBN&lid=LSTSOIG57XVGTZYUSBNOXBN4S&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_44&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.SOIG57XVGTZYUSBN.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,Electronic Spices 6IN1COM 25 W Simple,403,https://www.flipkart.com/electronic-spices-6in1com-25-w-simple/p/itm82bfa2020a37a?pid=SOIGX395T7GMWBZF&lid=LSTSOIGX395T7GMWBZFUKLBAF&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_45&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.SOIGX395T7GMWBZF.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,FADMAN FDSLNAS8IN1 Electric Gadget 8in1 New Mobile Sold...,360,https://www.flipkart.com/fadman-fdslnas8in1-electric-gadget-8in1-new-mobile-soldering-iron-machine-combo-kit-set-25-w-simple/p/itm035545549e620?pid=SOIHBMHPGFVGGJRE&lid=LSTSOIHBMHPGFVGGJREDEW9X5&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_46&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.SOIHBMHPGFVGGJRE.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,SIGMA HTC-1 Temperature Cum Humidity Meter Thermometer,264,https://www.flipkart.com/sigma-htc-1-temperature-cum-humidity-meter-thermometer/p/itmf2npnxe9td3cu?pid=DTHFYSG9AZNWRFNH&lid=LSTDTHFYSG9AZNWRFNH0CJZ75&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_3_88&otracker=search&fm=organic&iid=en_Fu1_N68JUd3eMgedOTB8uq1jsg31PkC55O72AEgo1yryFyVNKvTSPSjxiVtQlWZSX0DIRDIm-V38Dw4NOwp23Q%3D%3D&ppt=None&ppn=None&ssid=sz1s27o6eo0000001767871240442&qH=9ca91fd2ee5f4b46
electronics,NISSAN HOME APPLIANCES Vintage Electric Press 1000 W Dr...,370,https://www.flipkart.com/nissan-home-appliances-vintage-electric-press-1000-w-dry-iron/p/itm5892d65de6f56?pid=IRNH3GAHHGRDZPPK&q=electronics&store=search.flipkart.com&srno=s_2_49&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.IRNH3GAHHGRDZPPK.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,FADMAN Electric Gadget 8in1 New Mobile Soldering Iron E...,498,https://www.flipkart.com/fadman-electric-gadget-8in1-new-mobile-soldering-iron-equipment-tool-combo-kit-set-25-w-simple/p/itmb42460c156fe8?pid=SOIHBZVHUVWX2KKZ&lid=LSTSOIHBZVHUVWX2KKZ6XCC4V&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_50&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.SOIHBZVHUVWX2KKZ.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,Hillgrove Electronic 10in1 Professional Mobile Solderin...,385,https://www.flipkart.com/hillgrove-electronic-10in1-professional-mobile-soldering-iron-equipment-tool-machine-combo-kit-set-flux-paste-wire-60-w-temperature-controlled/p/itme92bca69c6f5c?pid=SOIG8ZK96EXVNGRC&lid=LSTSOIG8ZK96EXVNGRCW8PLTR&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_52&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.SOIG8ZK96EXVNGRC.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,Weightronic 10Kg Electronic Kitchen Weighing Scale Mach...,948,https://www.flipkart.com/weightronic-10kg-electronic-kitchen-weighing-scale-machine/p/itme4e6c08e225c1?pid=WSLHGY57JFCSNEUE&lid=LSTWSLHGY57JFCSNEUEPBRWRQ&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_53&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.WSLHGY57JFCSNEUE.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,PHILIPS HP8100/60 Hair Dryer,1630,https://www.flipkart.com/philips-hp8100-60-hair-dryer/p/itmff6qnhzbshgwt?pid=HDRFF2VTK5ZWYV63&lid=LSTHDRFF2VTK5ZWYV63IDZNFY&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_54&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.HDRFF2VTK5ZWYV63.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,"KiloMaxx KM-90,30Kg with EcoSense Technology Pole Displ...",549,https://www.flipkart.com/kilomaxx-km-90-30kg-ecosense-technology-pole-display-all-kirana-vegetable-shop-weighing-scale/p/itm4db6267447528?pid=WSLGXB5YZFE7TWHX&lid=LSTWSLGXB5YZFE7TWHXK3ZR93&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_55&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.WSLGXB5YZFE7TWHX.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,Pigeon Favourite Electric Kettle,949,https://www.flipkart.com/pigeon-favourite-electric-kettle/p/itmeasgcgprvgjzf?pid=EKTEASGCGV6GYP6S&lid=LSTEKTEASGCGV6GYP6SD0JMBH&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&spotlightTagId=default_BestsellerId_j9e&srno=s_2_56&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.EKTEASGCGV6GYP6S.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,PHILIPS 8144/46 Hair Dryer,649,https://www.flipkart.com/philips-8144-46-hair-dryer/p/itm3c7a77f77ae5c?pid=HDRGZMRY6VBFYSX9&lid=LSTHDRGZMRY6VBFYSX9HWWEP3&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_57&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.HDRGZMRY6VBFYSX9.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,Prestige Atlas Electric Kettle,226,https://www.flipkart.com/prestige-atlas-electric-kettle/p/itm60b36e0c729da?pid=EKTFGQYWFK6DCJPZ&lid=LSTEKTFGQYWFK6DCJPZFNMCR5&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_58&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.EKTFGQYWFK6DCJPZ.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,SSVL Electronic Digital 1Gram-10 Kg Weight Scale Kitche...,698,https://www.flipkart.com/ssvl-electronic-digital-1gram-10-kg-weight-scale-kitchen-machine-measure-measuring-fruits-shop-food-vegetable-vajan-kirana-kata-kirana-weighing-grocery-kata-taraju-shop-computer-kata-tarazu-jewellery-sabzi-kirana-white/p/itmd8afb6e067131?pid=WSLGYSZQZDZU973D&lid=LSTWSLGYSZQZDZU973DSTTDMZ&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_59&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.WSLGYSZQZDZU973D.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,Dr Trust USA Model 520 Paris Personal Digital Electroni...,698,https://www.flipkart.com/trust-usa-model-520-paris-personal-digital-electronic-body-weight-machine-human-180kg-capacity-weighing-scale/p/itma2af76d748030?pid=WSLG859Y2BGERHNB&lid=LSTWSLG859Y2BGERHNBCAS8PS&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_60&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.WSLG859Y2BGERHNB.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
men,"One Plus OP 531 Pro 5 in 1 Face, Body & Private Parts,D...",698,https://www.flipkart.com/one-plus-op-531-pro-5-1-face-body-private-parts-dualcut-tehnology-grooming-kit-trimmer-120-min-runtime-4-length-settings/p/itme2afc95780f72?pid=TMRHCZ27AGGHZSPV&lid=LSTTMRHCZ27AGGHZSPVA2CWM7&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_3_83&otracker=search&fm=organic&iid=299c987c-5ea3-4b9f-ab65-b2dd9dad61f0.TMRHCZ27AGGHZSPV.SEARCH&ppt=None&ppn=None&ssid=nbs5qr5vkw0000001767871251895&qH=d2fc17cc2feffa1d
men,BOMBAY SHAVING COMPANY POWER PLAY NXT BEARD TRIMMER Tri...,648,https://www.flipkart.com/bombay-shaving-company-power-play-nxt-beard-trimmer-90-min-runtime-6-length-settings/p/itma17f7606045ee?pid=TMRHYFWEHUMW6RZV&lid=LSTTMRHYFWEHUMW6RZVXQWCQQ&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_1_1&otracker=search&fm=organic&iid=ceec2a0f-0ca8-4f90-b882-20942077c164.TMRHYFWEHUMW6RZV.SEARCH&ppt=None&ppn=None&ssid=nozbj43nq80000001767871247715&qH=d2fc17cc2feffa1d
electronics,Dr Trust USA Legend Smart Body Fat Analyzer 526 BMI Wei...,495,https://www.flipkart.com/trust-usa-legend-smart-body-fat-analyzer-526-bmi-weight-machine-sync-app-personal-weighing-scale/p/itmd59161d610cb9?pid=WSLGZYYEKDFPYCHU&lid=LSTWSLGZYYEKDFPYCHUUPJ0CA&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_63&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.WSLGZYYEKDFPYCHU.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,Flipkart SmartBuy PowerChef Premium 500 W Mixer Grinder,1565,https://www.flipkart.com/flipkart-smartbuy-powerchef-premium-500-w-mixer-grinder/p/itmc5d2092431af4?pid=MIXF6KF7BMRKEBVS&lid=LSTMIXF6KF7BMRKEBVSKTNJ5Z&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_65&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.MIXF6KF7BMRKEBVS.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,OMRON HEM-8712 HEM 8712 IntelliSense Technology | One-T...,1030,https://www.flipkart.com/omron-hem-8712-hem-8712-intellisense-technology-one-touch-operation-large-display-bp-monitor/p/itmf3j84uxgkxcff?pid=BPMDZGSW2BYXY9JR&lid=LSTBPMDZGSW2BYXY9JRHHV2PC&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_66&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.BPMDZGSW2BYXY9JR.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,Dr Trust USA Intellitrack 131 Digital Blood Pressure BP...,644,https://www.flipkart.com/trust-usa-intellitrack-131-digital-blood-pressure-bp-machine-monitor/p/itmf272dfd33e7cd?pid=BPMH8YPP8QSJMADJ&lid=LSTBPMH8YPP8QSJMADJMMXCQ1&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_67&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.BPMH8YPP8QSJMADJ.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,BAJAJ Waterproof 1500 W Shock Proof Immersion Heater Ro...,1249,https://www.flipkart.com/bajaj-waterproof-1500-w-shock-proof-immersion-heater-rod/p/itm7b1f3cbf52da4?pid=IMMG75Y3KPQBEXSH&lid=LSTIMMG75Y3KPQBEXSHLN4QQQ&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_68&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.IMMG75Y3KPQBEXSH.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,Sansui Plus 500 W Juicer Mixer Grinder,679,https://www.flipkart.com/sansui-plus-500-w-juicer-mixer-grinder/p/itm829997849ca1e?pid=MIXGRH82YRZPZBZH&lid=LSTMIXGRH82YRZPZBZHDJ4X1S&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&spotlightTagId=default_FkPickId_j9e&srno=s_2_69&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.MIXGRH82YRZPZBZH.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,HAVELLS Dazzle 1100 W Dry Iron,1299,https://www.flipkart.com/havells-dazzle-1100-w-dry-iron/p/itmfd1a5de195292?pid=IRNGNX2DYWAUY6PX&lid=LSTIRNGNX2DYWAUY6PX0GMVJ2&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_70&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.IRNGNX2DYWAUY6PX.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,Greenchef 2000 W Induction Cooktop Touch Panel,706,https://www.flipkart.com/greenchef-2000-w-induction-cooktop-touch-panel/p/itmff1a56016f6df?pid=ICTGWVEEHQB5SKPZ&lid=LSTICTGWVEEHQB5SKPZJMEVII&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_71&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.ICTGWVEEHQB5SKPZ.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,BAJAJ Waterproof 1000 W Shock Proof Immersion Heater Ro...,1499,https://www.flipkart.com/bajaj-waterproof-1000-w-shock-proof-immersion-heater-rod/p/itm080717b09ddf8?pid=IMMG75FPHDYW36XR&lid=LSTIMMG75FPHDYW36XR7P2GNG&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_72&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.IMMG75FPHDYW36XR.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,Pigeon 1800 W Induction Cooktop Touch Panel,1000,https://www.flipkart.com/pigeon-1800-w-induction-cooktop-touch-panel/p/itmf87fea2968ccf?pid=ICTFZ7P8WXACURPZ&lid=LSTICTFZ7P8WXACURPZ6WZWE6&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_73&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.ICTFZ7P8WXACURPZ.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,HAVELLS BT4441 Trimmer 120 min  Runtime 9 Length Settin...,799,https://www.flipkart.com/havells-bt4441-trimmer-120-min-runtime-9-length-settings/p/itm48a3475c84cca?pid=TMRH2PA4UAVUUQZZ&lid=LSTTMRH2PA4UAVUUQZZEVZKV1&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_74&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.TMRH2PA4UAVUUQZZ.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,Dr Trust (USA) Model 513 Balance Personal Digital Elect...,698,https://www.flipkart.com/trust-usa-model-513-balance-personal-digital-electronic-body-weight-machine-human-180kg-capacity-weighing-scale/p/itme2b105fd241e5?pid=WSLFMG9EGDGHFR2R&lid=LSTWSLFMG9EGDGHFR2RKTYP2M&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_75&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.WSLFMG9EGDGHFR2R.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
men,One Plus OP 501 Cordless Professional 7 in 1 Grooming K...,698,https://www.flipkart.com/one-plus-op-501-cordless-professional-7-1-grooming-kit-hook-hanger-washable-trimmer-120-min-runtime-12-length-settings/p/itm8241b17d89f73?pid=TMRHYGE92JXUBZ2J&lid=LSTTMRHYGE92JXUBZ2JU2QTPX&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_2_52&otracker=search&fm=organic&iid=59598b54-5793-43eb-908b-7d70104457d4.TMRHYGE92JXUBZ2J.SEARCH&ppt=None&ppn=None&ssid=m311qve9hs0000001767871250992&qH=d2fc17cc2feffa1d
electronics,Crompton DS 500 Blend 500 W Mixer Grinder,299,https://www.flipkart.com/crompton-ds-500-blend-w-mixer-grinder/p/itm24d8c036fc3bc?pid=MIXHFPNH8TNBG4H7&lid=LSTMIXHFPNH8TNBG4H7BHYH5M&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_77&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.MIXHFPNH8TNBG4H7.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,WEIGHOUSE 10Kg Counter Weight Machine Electronic Kitche...,301,https://www.flipkart.com/weighouse-10kg-counter-weight-machine-electronic-kitchen-scale-usb-charging-cable-weighing/p/itmb41d7eb487ace?pid=WSLHEHA6BSTMYSK6&lid=LSTWSLHEHA6BSTMYSK6PY132M&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_78&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.WSLHEHA6BSTMYSK6.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
electronics,Henonex Water Heater Immersion Rod for Home Use 1500 W ...,1634,https://www.flipkart.com/henonex-water-heater-immersion-rod-home-use-1500-w/p/itma40007cda2c52?pid=IMMH5327QY9ARBGA&lid=LSTIMMH5327QY9ARBGABO7N64&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_2_79&otracker=search&fm=organic&iid=48d78406-c566-4289-a326-3d268d69df21.IMMH5327QY9ARBGA.SEARCH&ppt=None&ppn=None&ssid=mjk4azolz40000001767871239072&qH=9ca91fd2ee5f4b46
men,"PHILIPS MG3724/30, Multigroomer, Self sharpening Blades...",1634,https://www.flipkart.com/philips-mg3724-30-multigroomer-self-sharpening-blades-trimmer-60-min-runtime-7-length-settings/p/itm7e03c7a5335bc?pid=TMRGRZNGHPWZECWV&lid=LSTTMRGRZNGHPWZECWVVGNJX2&marketplace=FLIPKART&q=men&store=search.flipkart.com&srno=s_3_119&otracker=search&fm=organic&iid=299c987c-5ea3-4b9f-ab65-b2dd9dad61f0.TMRGRZNGHPWZECWV.SEARCH&ppt=None&ppn=None&ssid=nbs5qr5vkw0000001767871251895&qH=d2fc17cc2feffa1d
electronics,Hillgrove 8in1 Beginners Complete 30W Soldering Iron Ki...,372,https://www.flipkart.com/hillgrove-8in1-beginners-complete-30w-soldering-iron-kit-5-meter-solder-wire-stand-flux-bit-tester-tweezer-wick-30-w-simple/p/itm4843403d0751e?pid=SOIFWGG4CHG6YPG3&lid=LSTSOIFWGG4CHG6YPG3JCWXFU&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_3_84&otracker=search&fm=organic&iid=c237bea9-91de-4948-a074-1f9261e89dd2.SOIFWGG4CHG6YPG3.SEARCH&ppt=None&ppn=None&ssid=sz1s27o6eo0000001767871240442&qH=9ca91fd2ee5f4b46
electronics,Hillgrove Beginners 25W Electronics Repair Soldering Ir...,198,https://www.flipkart.com/hillgrove-beginners-25w-electronics-repair-soldering-iron-tool-hobby-electronic-projects-25-w-simple/p/itmfdfrssakukvyd?pid=SOIFDY5HD7FGZAS2&lid=LSTSOIFDY5HD7FGZAS252IFHN&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_3_85&otracker=search&fm=organic&iid=c237bea9-91de-4948-a074-1f9261e89dd2.SOIFDY5HD7FGZAS2.SEARCH&ppt=None&ppn=None&ssid=sz1s27o6eo0000001767871240442&qH=9ca91fd2ee5f4b46
electronics,Hillgrove 11In1 Basic Complete 30W Soldering Iron Kit w...,447,https://www.flipkart.com/hillgrove-11in1-basic-complete-30w-soldering-iron-kit-5-meter-solder-wire-cutter-stand-flux-bit-tape-tester-tweezer-wick-pump-30-w-simple/p/itmd8d12b3f972ab?pid=SOIFWGWDVN3FYXTP&lid=LSTSOIFWGWDVN3FYXTPVMZTO6&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_3_86&otracker=search&fm=organic&iid=c237bea9-91de-4948-a074-1f9261e89dd2.SOIFWGWDVN3FYXTP.SEARCH&ppt=None&ppn=None&ssid=sz1s27o6eo0000001767871240442&qH=9ca91fd2ee5f4b46
electronics,Fidelis Healthcare Dual Head for Medical Students and D...,226,https://www.flipkart.com/fidelis-healthcare-dual-head-medical-students-doctors-acoustic-stethoscope/p/itmf2c68f9585603?pid=STHG8JR4EVPBS9ZS&lid=LSTSTHG8JR4EVPBS9ZSQJIGQ4&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_3_87&otracker=search&fm=organic&iid=en_Fu1_N68JUd3eMgedOTB8uq1jsg31PkC55O72AEgo1ypJpN0jBYm889K_kWb4JRgReH1Ipts6ZC2uYNLICge73w%3D%3D&ppt=None&ppn=None&ssid=sz1s27o6eo0000001767871240442&qH=9ca91fd2ee5f4b46
electronics,BAJAJ Immersion 1000 W Shock Proof Immersion Heater Rod,534,https://www.flipkart.com/bajaj-immersion-1000-w-shock-proof-heater-rod/p/itmezgd33a4scsgp?pid=IMMDMK9GCHBRTMSX&lid=LSTIMMDMK9GCHBRTMSXHKGVAT&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_3_89&otracker=search&fm=organic&iid=c237bea9-91de-4948-a074-1f9261e89dd2.IMMDMK9GCHBRTMSX.SEARCH&ppt=None&ppn=None&ssid=sz1s27o6eo0000001767871240442&qH=9ca91fd2ee5f4b46
electronics,Kelo Portable Weighing Scale- electric luggage weight m...,296,https://www.flipkart.com/kelo-portable-weighing-scale-electric-luggage-weight-machine-206-kkaj-scale/p/itm04cdc12073378?pid=WSLGBRG6EK4NXFGJ&lid=LSTWSLGBRG6EK4NXFGJIR6TFL&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_3_90&otracker=search&fm=organic&iid=c237bea9-91de-4948-a074-1f9261e89dd2.WSLGBRG6EK4NXFGJ.SEARCH&ppt=None&ppn=None&ssid=sz1s27o6eo0000001767871240442&qH=9ca91fd2ee5f4b46
electronics,TURBOMAX Immersion Rod Copper 1500 W Shock Proof Immers...,426,https://www.flipkart.com/turbomax-immersion-rod-copper-1500-w-shock-proof-heater/p/itmc878e3a2178f3?pid=IMMHHN7CGHFPHKH7&lid=LSTIMMHHN7CGHFPHKH79FM9XM&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_3_92&otracker=search&fm=organic&iid=en_Fu1_N68JUd3eMgedOTB8uq1jsg31PkC55O72AEgo1yrCZK93DCLKucedariLR42rfRsThJysMeNg-dlxed5_Qg%3D%3D&ppt=None&ppn=None&ssid=sz1s27o6eo0000001767871240442&qH=9ca91fd2ee5f4b46
electronics,Hillgrove Electronic 15in1 New Mobile Repairng Solderin...,447,https://www.flipkart.com/hillgrove-electronic-15in1-new-mobile-repairng-soldering-equipment-tool-machine-combo-kit-set-flux-paste-wire-25-w-simple/p/itm1f9fd6dec9851?pid=SOIG2SZFQQCHMNYY&lid=LSTSOIG2SZFQQCHMNYYJUFSKW&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_3_93&otracker=search&fm=organic&iid=c237bea9-91de-4948-a074-1f9261e89dd2.SOIG2SZFQQCHMNYY.SEARCH&ppt=None&ppn=None&ssid=sz1s27o6eo0000001767871240442&qH=9ca91fd2ee5f4b46
electronics,Hillgrove HGCM417M1 9in1 Mobile Soldering Iron Machine ...,613,https://www.flipkart.com/hillgrove-hgcm417m1-9in1-mobile-soldering-iron-machine-kit-set-multimeter-line-tester-25-w-simple/p/itme5b3208cbf5e3?pid=SOIGGKK8CVMW7HG2&lid=LSTSOIGGKK8CVMW7HG2HUOJ5G&marketplace=FLIPKART&q=electronics&store=search.flipkart.com&srno=s_3_94&otracker=search&fm=organic&iid=c237bea9-91de-4948-a074-1f9261e89dd2.SOIGGKK8CVMW7HG2.SEARCH&ppt=None&ppn=None&ssid=sz1s27o6eo0000001767871240442&qH=9ca91fd2ee5f4b46
